store_id,product_id,inventory_qty
S010,P0159,316
S010,P0160,340
S010,P0161,78
S010,P0162,74
S010,P0163,123
S010,P0164,381
S010,P0165,332
S010,P0166,467
S010,P0167,480
S010,P0168,150
S010,P0169,470
S010,P0170,326
S010,P0171,411
S010,P0172,320
S010,P0173,478
S010,P0174,72
S010,P0175,231
S010,P0176,205
S010,P0177,334
S010,P0178,221
S010,P0179,363
S010,P0180,152
S010,P0181,206
S010,P0182,63
S010,P0183,99
S010,P0184,470
S010,P0185,77
S010,P0186,241
S010,P0187,170
S010,P0188,310
S010,P0189,199
S010,P0190,109
S010,P0191,146
S010,P0192,94
S010,P0193,402
S010,P0194,263
S010,P0195,485
S010,P0196,186
S010,P0197,432
S010,P0198,499
S010,P0199,398
S010,P0200,458
S010,P0201,467
S010,P0202,210
S010,P0203,370
S010,P0204,357
S010,P0205,386
S010,P0206,120
S010,P0207,261
S010,P0208,307
S010,P0209,292
S010,P0210,120
S010,P0211,202
S010,P0212,259
S010,P0213,302
S010,P0214,77
S010,P0215,94
S010,P0216,469
S010,P0217,181
S010,P0218,335
S010,P0219,265
S010,P0220,146
S010,P0221,98
S010,P0222,301
S010,P0223,366
S010,P0224,484
S010,P0225,205
S010,P0226,464
S010,P0227,134
S010,P0228,123
S010,P0229,215
S010,P0230,220
S010,P0231,90
S010,P0232,168
S010,P0233,377
S010,P0234,282
S010,P0235,138
S010,P0236,213
S010,P0237,334
S010,P0238,409
S010,P0239,397
S010,P0240,445
S010,P0241,478
S010,P0242,137
S010,P0243,311
S010,P0244,362
S010,P0245,119
S010,P0246,266
S010,P0247,486
S010,P0248,133
S010,P0249,114
S010,P0250,182
S010,P0251,493
S010,P0252,415
S010,P0253,350
S010,P0254,340
S010,P0255,492
S010,P0256,140
S010,P0257,102
S010,P0258,403
S010,P0259,458
S010,P0260,425
S010,P0261,358
S010,P0262,357
S010,P0263,427
S010,P0264,458
S010,P0265,330
S010,P0266,357
S010,P0267,445
S010,P0268,60
S010,P0269,320
S010,P0270,498
S010,P0271,474
S010,P0272,115
S010,P0273,457
S010,P0274,466
S010,P0275,188
S010,P0276,157
S010,P0277,123
S010,P0278,272
S010,P0279,467
S010,P0280,340
S010,P0281,337
S010,P0282,239
S010,P0283,297
S010,P0284,380
S010,P0285,289
S010,P0286,118
S010,P0287,114
S010,P0288,429
S010,P0289,288
S010,P0290,65
S010,P0291,290
S010,P0292,459
S010,P0293,263
S010,P0294,455
S010,P0295,228
S010,P0296,78
S010,P0297,414
S010,P0298,251
S010,P0299,307
S010,P0300,56
S010,P0301,252
S010,P0302,462
S010,P0303,90
S010,P0304,444
S010,P0305,373
S010,P0306,383
S010,P0307,56
S010,P0308,341
S010,P0309,127
S010,P0310,114
S010,P0311,100
S010,P0312,456
S010,P0313,417
S010,P0314,496
S010,P0315,457
S010,P0316,409
S010,P0317,92
S010,P0318,396
S010,P0319,477
S010,P0320,58
S010,P0321,101
S010,P0322,91
S010,P0323,427
S010,P0324,199
S010,P0325,377
S010,P0326,286
S010,P0327,280
S010,P0328,207
S010,P0329,204
S010,P0330,473
S010,P0331,131
S010,P0332,462
S010,P0333,135
S010,P0334,74
S010,P0335,80
S010,P0336,323
S010,P0337,115
S010,P0338,52
S010,P0339,238
S010,P0340,320
S010,P0341,61
S010,P0342,218
S010,P0343,53
S010,P0344,164
S010,P0345,109
S010,P0346,54
S010,P0347,290
S010,P0348,437
S010,P0349,494
S010,P0350,208
S010,P0351,209
S010,P0352,161
S010,P0353,250
S010,P0354,54
S010,P0355,219
S010,P0356,397
S010,P0357,72
S010,P0358,358
S010,P0359,406
S010,P0360,373
S010,P0361,179
S010,P0362,431
S010,P0363,156
S010,P0364,80
S010,P0365,183
S010,P0366,293
S010,P0367,450
S010,P0368,364
S010,P0369,222
S010,P0370,306
S010,P0371,354
S010,P0372,498
S010,P0373,69
S010,P0374,469
S010,P0375,485
S010,P0376,449
S010,P0377,439
S010,P0378,166
S010,P0379,316
S010,P0380,183
S010,P0381,79
S010,P0382,77
S010,P0383,181
S010,P0384,52
S010,P0385,292
S010,P0386,68
S010,P0387,295
S010,P0388,102
S010,P0389,397
S010,P0390,371
S010,P0391,470
S010,P0392,170
S010,P0393,192
S010,P0394,56
S010,P0395,250
S010,P0396,245
S010,P0397,259
S010,P0398,238
S010,P0399,484
S010,P0400,308
S010,P0401,180
S010,P0402,56
S010,P0403,196
S010,P0404,192
S010,P0405,271
S010,P0406,351
S010,P0407,494
S010,P0408,230
S010,P0409,323
S010,P0410,101
S010,P0411,230
S010,P0412,154
S010,P0413,344
S010,P0414,300
S010,P0415,175
S010,P0416,474
S010,P0417,158
S010,P0418,275
S010,P0419,447
S010,P0420,497
S010,P0421,307
S010,P0422,306
S010,P0423,194
S010,P0424,299
S010,P0425,495
S010,P0426,199
S010,P0427,495
S010,P0428,196
S010,P0429,370
S010,P0430,307
S010,P0431,143
S010,P0432,430
S010,P0433,147
S010,P0434,378
S010,P0435,203
S010,P0436,368
S010,P0437,192
S010,P0438,286
S010,P0439,181
S010,P0440,375
S010,P0441,358
S010,P0442,110
S010,P0443,95
S010,P0444,252
S010,P0445,318
S010,P0446,209
S010,P0447,154
S010,P0448,110
S010,P0449,464
S010,P0450,236
S010,P0451,496
S010,P0452,423
S010,P0453,393
S010,P0454,466
S010,P0455,190
S010,P0456,361
S010,P0457,142
S010,P0458,388
S010,P0459,56
S010,P0460,488
S010,P0461,55
S010,P0462,314
S010,P0463,103
S010,P0464,414
S010,P0465,226
S010,P0466,389
S010,P0467,214
S010,P0468,177
S010,P0469,476
S010,P0470,360
S010,P0471,418
S010,P0472,478
S010,P0473,215
S010,P0474,99
S010,P0475,190
S010,P0476,251
S010,P0477,111
S010,P0478,492
S010,P0479,249
S010,P0480,204
S010,P0481,396
S010,P0482,320
S010,P0483,487
S010,P0484,227
S010,P0485,229
S010,P0486,293
S010,P0487,431
S010,P0488,338
S010,P0489,200
S010,P0490,344
S010,P0491,53
S010,P0492,414
S010,P0493,50
S010,P0494,338
S010,P0495,215
S010,P0496,497
S010,P0497,421
S010,P0498,271
S010,P0499,486
S010,P0500,498
S011,P0001,181
S011,P0002,70
S011,P0003,156
S011,P0004,299
S011,P0005,58
S011,P0006,115
S011,P0007,51
S011,P0008,148
S011,P0009,408
S011,P0010,238
S011,P0011,485
S011,P0012,343
S011,P0013,177
S011,P0014,162
S011,P0015,214
S011,P0016,67
S011,P0017,146
S011,P0018,152
S011,P0019,66
S011,P0020,336
S011,P0021,451
S011,P0022,69
S011,P0023,66
S011,P0024,324
S011,P0025,58
S011,P0026,232
S011,P0027,422
S011,P0028,446
S011,P0029,376
S011,P0030,158
S011,P0031,311
S011,P0032,99
S011,P0033,305
S011,P0034,475
S011,P0035,286
S011,P0036,233
S011,P0037,82
S011,P0038,274
S011,P0039,132
S011,P0040,340
S011,P0041,445
S011,P0042,337
S011,P0043,404
S011,P0044,102
S011,P0045,197
S011,P0046,193
S011,P0047,278
S011,P0048,57
S011,P0049,157
S011,P0050,340
S011,P0051,276
S011,P0052,182
S011,P0053,213
S011,P0054,154
S011,P0055,269
S011,P0056,474
S011,P0057,485
S011,P0058,146
S011,P0059,261
S011,P0060,181
S011,P0061,233
S011,P0062,95
S011,P0063,440
S011,P0064,108
S011,P0065,402
S011,P0066,476
S011,P0067,212
S011,P0068,444
S011,P0069,136
S011,P0070,195
S011,P0071,381
S011,P0072,367
S011,P0073,52
S011,P0074,377
S011,P0075,409
S011,P0076,153
S011,P0077,348
S011,P0078,409
S011,P0079,161
S011,P0080,332
S011,P0081,164
S011,P0082,152
S011,P0083,185
S011,P0084,261
S011,P0085,61
S011,P0086,92
S011,P0087,378
S011,P0088,185
S011,P0089,90
S011,P0090,145
S011,P0091,178
S011,P0092,60
S011,P0093,412
S011,P0094,318
S011,P0095,246
S011,P0096,427
S011,P0097,332
S011,P0098,245
S011,P0099,264
S011,P0100,433
S011,P0101,52
S011,P0102,129
S011,P0103,469
S011,P0104,336
S011,P0105,372
S011,P0106,293
S011,P0107,375
S011,P0108,440
S011,P0109,282
S011,P0110,236
S011,P0111,311
S011,P0112,457
S011,P0113,208
S011,P0114,186
S011,P0115,128
S011,P0116,99
S011,P0117,354
S011,P0118,479
S011,P0119,338
S011,P0120,435
S011,P0121,443
S011,P0122,356
S011,P0123,458
S011,P0124,399
S011,P0125,473
S011,P0126,77
S011,P0127,402
S011,P0128,433
S011,P0129,97
S011,P0130,132
S011,P0131,329
S011,P0132,335
S011,P0133,260
S011,P0134,406
S011,P0135,363
S011,P0136,89
S011,P0137,433
S011,P0138,304
S011,P0139,401
S011,P0140,176
S011,P0141,438
S011,P0142,87
S011,P0143,452
S011,P0144,132
S011,P0145,295
S011,P0146,66
S011,P0147,409
S011,P0148,346
S011,P0149,327
S011,P0150,99
S011,P0151,450
S011,P0152,285
S011,P0153,93
S011,P0154,120
S011,P0155,192
S011,P0156,143
S011,P0157,217
S011,P0158,125
S011,P0159,495
S011,P0160,482
S011,P0161,279
S011,P0162,349
S011,P0163,141
S011,P0164,296
S011,P0165,292
S011,P0166,190
S011,P0167,310
S011,P0168,491
S011,P0169,86
S011,P0170,286
S011,P0171,485
S011,P0172,59
S011,P0173,426
S011,P0174,303
S011,P0175,415
S011,P0176,487
S011,P0177,441
S011,P0178,461
S011,P0179,346
S011,P0180,362
S011,P0181,110
S011,P0182,431
S011,P0183,347
S011,P0184,265
S011,P0185,450
S011,P0186,233
S011,P0187,103
S011,P0188,188
S011,P0189,272
S011,P0190,303
S011,P0191,476
S011,P0192,172
S011,P0193,248
S011,P0194,73
S011,P0195,210
S011,P0196,103
S011,P0197,111
S011,P0198,455
S011,P0199,53
S011,P0200,96
S011,P0201,118
S011,P0202,415
S011,P0203,457
S011,P0204,333
S011,P0205,487
S011,P0206,72
S011,P0207,181
S011,P0208,360
S011,P0209,328
S011,P0210,427
S011,P0211,309
S011,P0212,459
S011,P0213,333
S011,P0214,180
S011,P0215,68
S011,P0216,141
S011,P0217,235
S011,P0218,180
S011,P0219,360
S011,P0220,400
S011,P0221,479
S011,P0222,53
S011,P0223,201
S011,P0224,358
S011,P0225,258
S011,P0226,428
S011,P0227,157
S011,P0228,131
S011,P0229,200
S011,P0230,240
S011,P0231,225
S011,P0232,189
S011,P0233,140
S011,P0234,90
S011,P0235,118
S011,P0236,469
S011,P0237,352
S011,P0238,349
S011,P0239,140
S011,P0240,105
S011,P0241,69
S011,P0242,64
S011,P0243,330
S011,P0244,309
S011,P0245,255
S011,P0246,474
S011,P0247,276
S011,P0248,137
S011,P0249,148
S011,P0250,137
S011,P0251,277
S011,P0252,334
S011,P0253,485
S011,P0254,390
S011,P0255,145
S011,P0256,440
S011,P0257,224
S011,P0258,297
S011,P0259,55
S011,P0260,456
S011,P0261,408
S011,P0262,176
S011,P0263,443
S011,P0264,266
S011,P0265,345
S011,P0266,138
S011,P0267,355
S011,P0268,195
S011,P0269,67
S011,P0270,382
S011,P0271,194
S011,P0272,53
S011,P0273,269
S011,P0274,81
S011,P0275,357
S011,P0276,418
S011,P0277,497
S011,P0278,57
S011,P0279,143
S011,P0280,401
S011,P0281,157
S011,P0282,219
S011,P0283,162
S011,P0284,105
S011,P0285,195
S011,P0286,233
S011,P0287,178
S011,P0288,310
S011,P0289,115
S011,P0290,471
S011,P0291,495
S011,P0292,314
S011,P0293,458
S011,P0294,61
S011,P0295,152
S011,P0296,346
S011,P0297,131
S011,P0298,132
S011,P0299,65
S011,P0300,461
S011,P0301,307
S011,P0302,377
S011,P0303,245
S011,P0304,467
S011,P0305,338
S011,P0306,450
S011,P0307,113
S011,P0308,411
S011,P0309,352
S011,P0310,228
S011,P0311,397
S011,P0312,244
S011,P0313,200
S011,P0314,470
S011,P0315,66
S011,P0316,320
S011,P0317,112
S011,P0318,187
S011,P0319,488
S011,P0320,82
S011,P0321,344
S011,P0322,278
S011,P0323,84
S011,P0324,448
S011,P0325,332
S011,P0326,145
S011,P0327,64
S011,P0328,312
S011,P0329,427
S011,P0330,60
S011,P0331,500
S011,P0332,338
S011,P0333,61
S011,P0334,340
S011,P0335,494
S011,P0336,374
S011,P0337,239
S011,P0338,403
S011,P0339,486
S011,P0340,292
S011,P0341,403
S011,P0342,200
S011,P0343,143
S011,P0344,484
S011,P0345,393
S011,P0346,476
S011,P0347,144
S011,P0348,433
S011,P0349,430
S011,P0350,234
S011,P0351,120
S011,P0352,388
S011,P0353,305
S011,P0354,225
S011,P0355,131
S011,P0356,260
S011,P0357,391
S011,P0358,443
S011,P0359,71
S011,P0360,228
S011,P0361,271
S011,P0362,64
S011,P0363,92
S011,P0364,354
S011,P0365,262
S011,P0366,55
S011,P0367,287
S011,P0368,413
S011,P0369,424
S011,P0370,230
S011,P0371,326
S011,P0372,76
S011,P0373,379
S011,P0374,261
S011,P0375,128
S011,P0376,189
S011,P0377,456
S011,P0378,105
S011,P0379,53
S011,P0380,203
S011,P0381,130
S011,P0382,325
S011,P0383,271
S011,P0384,453
S011,P0385,287
S011,P0386,195
S011,P0387,386
S011,P0388,250
S011,P0389,149
S011,P0390,168
S011,P0391,243
S011,P0392,305
S011,P0393,311
S011,P0394,268
S011,P0395,379
S011,P0396,252
S011,P0397,474
S011,P0398,184
S011,P0399,215
S011,P0400,437
S011,P0401,467
S011,P0402,193
S011,P0403,261
S011,P0404,341
S011,P0405,316
S011,P0406,126
S011,P0407,458
S011,P0408,244
S011,P0409,381
S011,P0410,363
S011,P0411,294
S011,P0412,483
S011,P0413,340
S011,P0414,284
S011,P0415,330
S011,P0416,208
S011,P0417,421
S011,P0418,113
S011,P0419,393
S011,P0420,248
S011,P0421,471
S011,P0422,88
S011,P0423,230
S011,P0424,246
S011,P0425,416
S011,P0426,419
S011,P0427,460
S011,P0428,359
S011,P0429,408
S011,P0430,184
S011,P0431,378
S011,P0432,341
S011,P0433,373
S011,P0434,408
S011,P0435,141
S011,P0436,200
S011,P0437,337
S011,P0438,461
S011,P0439,499
S011,P0440,183
S011,P0441,383
S011,P0442,432
S011,P0443,479
S011,P0444,88
S011,P0445,175
S011,P0446,122
S011,P0447,269
S011,P0448,476
S011,P0449,144
S011,P0450,330
S011,P0451,425
S011,P0452,221
S011,P0453,258
S011,P0454,349
S011,P0455,150
S011,P0456,206
S011,P0457,208
S011,P0458,76
S011,P0459,239
S011,P0460,200
S011,P0461,240
S011,P0462,352
S011,P0463,336
S011,P0464,487
S011,P0465,327
S011,P0466,59
S011,P0467,149
S011,P0468,191
S011,P0469,408
S011,P0470,167
S011,P0471,467
S011,P0472,51
S011,P0473,162
S011,P0474,482
S011,P0475,333
S011,P0476,216
S011,P0477,410
S011,P0478,244
S011,P0479,63
S011,P0480,414
S011,P0481,68
S011,P0482,398
S011,P0483,126
S011,P0484,207
S011,P0485,72
S011,P0486,54
S011,P0487,370
S011,P0488,443
S011,P0489,176
S011,P0490,323
S011,P0491,299
S011,P0492,112
S011,P0493,444
S011,P0494,300
S011,P0495,238
S011,P0496,473
S011,P0497,202
S011,P0498,416
S011,P0499,199
S011,P0500,164
S012,P0001,266
S012,P0002,107
S012,P0003,144
S012,P0004,129
S012,P0005,491
S012,P0006,469
S012,P0007,402
S012,P0008,269
S012,P0009,64
S012,P0010,482
S012,P0011,422
S012,P0012,64
S012,P0013,92
S012,P0014,103
S012,P0015,180
S012,P0016,350
S012,P0017,426
S012,P0018,82
S012,P0019,193
S012,P0020,139
S012,P0021,414
S012,P0022,337
S012,P0023,306
S012,P0024,466
S012,P0025,122
S012,P0026,313
S012,P0027,187
S012,P0028,222
S012,P0029,176
S012,P0030,160
S012,P0031,493
S012,P0032,308
S012,P0033,214
S012,P0034,164
S012,P0035,89
S012,P0036,298
S012,P0037,241
S012,P0038,158
S012,P0039,77
S012,P0040,330
S012,P0041,408
S012,P0042,244
S012,P0043,59
S012,P0044,419
S012,P0045,128
S012,P0046,459
S012,P0047,85
S012,P0048,334
S012,P0049,448
S012,P0050,252
S012,P0051,169
S012,P0052,473
S012,P0053,232
S012,P0054,125
S012,P0055,268
S012,P0056,392
S012,P0057,153
S012,P0058,395
S012,P0059,399
S012,P0060,498
S012,P0061,453
S012,P0062,258
S012,P0063,70
S012,P0064,197
S012,P0065,434
S012,P0066,297
S012,P0067,255
S012,P0068,146
S012,P0069,196
S012,P0070,263
S012,P0071,134
S012,P0072,385
S012,P0073,377
S012,P0074,53
S012,P0075,194
S012,P0076,468
S012,P0077,209
S012,P0078,397
S012,P0079,235
S012,P0080,385
S012,P0081,109
S012,P0082,233
S012,P0083,121
S012,P0084,453
S012,P0085,372
S012,P0086,173
S012,P0087,128
S012,P0088,97
S012,P0089,207
S012,P0090,417
S012,P0091,96
S012,P0092,156
S012,P0093,259
S012,P0094,429
S012,P0095,270
S012,P0096,213
S012,P0097,143
S012,P0098,100
S012,P0099,107
S012,P0100,336
S012,P0101,50
S012,P0102,400
S012,P0103,500
S012,P0104,450
S012,P0105,226
S012,P0106,316
S012,P0107,165
S012,P0108,128
S012,P0109,386
S012,P0110,92
S012,P0111,177
S012,P0112,370
S012,P0113,277
S012,P0114,85
S012,P0115,192
S012,P0116,456
S012,P0117,135
S012,P0118,95
S012,P0119,438
S012,P0120,445
S012,P0121,90
S012,P0122,355
S012,P0123,436
S012,P0124,469
S012,P0125,223
S012,P0126,264
S012,P0127,191
S012,P0128,225
S012,P0129,435
S012,P0130,491
S012,P0131,472
S012,P0132,337
S012,P0133,329
S012,P0134,438
S012,P0135,284
S012,P0136,224
S012,P0137,171
S012,P0138,350
S012,P0139,368
S012,P0140,302
S012,P0141,147
S012,P0142,497
S012,P0143,99
S012,P0144,211
S012,P0145,317
S012,P0146,450
S012,P0147,393
S012,P0148,313
S012,P0149,315
S012,P0150,173
S012,P0151,268
S012,P0152,56
S012,P0153,331
S012,P0154,228
S012,P0155,228
S012,P0156,121
S012,P0157,145
S012,P0158,476
S012,P0159,432
S012,P0160,81
S012,P0161,255
S012,P0162,90
S012,P0163,97
S012,P0164,423
S012,P0165,150
S012,P0166,440
S012,P0167,256
S012,P0168,371
S012,P0169,282
S012,P0170,289
S012,P0171,142
S012,P0172,448
S012,P0173,139
S012,P0174,133
S012,P0175,238
S012,P0176,51
S012,P0177,119
S012,P0178,190
S012,P0179,263
S012,P0180,146
S012,P0181,419
S012,P0182,72
S012,P0183,71
S012,P0184,458
S012,P0185,190
S012,P0186,473
S012,P0187,376
S012,P0188,251
S012,P0189,443
S012,P0190,301
S012,P0191,441
S012,P0192,443
S012,P0193,118
S012,P0194,356
S012,P0195,249
S012,P0196,138
S012,P0197,475
S012,P0198,340
S012,P0199,452
S012,P0200,102
S012,P0201,128
S012,P0202,333
S012,P0203,450
S012,P0204,167
S012,P0205,101
S012,P0206,190
S012,P0207,101
S012,P0208,86
S012,P0209,401
S012,P0210,219
S012,P0211,246
S012,P0212,200
S012,P0213,177
S012,P0214,354
S012,P0215,267
S012,P0216,491
S012,P0217,311
S012,P0218,133
S012,P0219,272
S012,P0220,200
S012,P0221,354
S012,P0222,489
S012,P0223,259
S012,P0224,407
S012,P0225,277
S012,P0226,156
S012,P0227,130
S012,P0228,367
S012,P0229,52
S012,P0230,185
S012,P0231,488
S012,P0232,365
S012,P0233,474
S012,P0234,223
S012,P0235,451
S012,P0236,63
S012,P0237,223
S012,P0238,396
S012,P0239,221
S012,P0240,117
S012,P0241,444
S012,P0242,158
S012,P0243,52
S012,P0244,168
S012,P0245,260
S012,P0246,299
S012,P0247,83
S012,P0248,351
S012,P0249,218
S012,P0250,404
S012,P0251,222
S012,P0252,382
S012,P0253,346
S012,P0254,70
S012,P0255,297
S012,P0256,303
S012,P0257,135
S012,P0258,414
S012,P0259,218
S012,P0260,392
S012,P0261,239
S012,P0262,107
S012,P0263,497
S012,P0264,403
S012,P0265,427
S012,P0266,260
S012,P0267,493
S012,P0268,234
S012,P0269,198
S012,P0270,399
S012,P0271,498
S012,P0272,142
S012,P0273,97
S012,P0274,82
S012,P0275,68
S012,P0276,161
S012,P0277,401
S012,P0278,244
S012,P0279,159
S012,P0280,211
S012,P0281,160
S012,P0282,243
S012,P0283,190
S012,P0284,84
S012,P0285,130
S012,P0286,327
S012,P0287,473
S012,P0288,374
S012,P0289,164
S012,P0290,394
S012,P0291,283
S012,P0292,113
S012,P0293,443
S012,P0294,414
S012,P0295,491
S012,P0296,110
S012,P0297,358
S012,P0298,362
S012,P0299,339
S012,P0300,427
S012,P0301,480
S012,P0302,397
S012,P0303,131
S012,P0304,133
S012,P0305,131
S012,P0306,88
S012,P0307,388
S012,P0308,258
S012,P0309,250
S012,P0310,274
S012,P0311,434
S012,P0312,466
S012,P0313,69
S012,P0314,380
S012,P0315,101
S012,P0316,251
S012,P0317,477
S012,P0318,341
S012,P0319,440
S012,P0320,185
S012,P0321,426
S012,P0322,487
S012,P0323,108
S012,P0324,438
S012,P0325,476
S012,P0326,132
S012,P0327,192
S012,P0328,170
S012,P0329,245
S012,P0330,212
S012,P0331,417
S012,P0332,411
S012,P0333,466
S012,P0334,186
S012,P0335,123
S012,P0336,403
S012,P0337,453
S012,P0338,198
S012,P0339,50
S012,P0340,285
S012,P0341,66
S012,P0342,409
S012,P0343,441
S012,P0344,345
S012,P0345,238
S012,P0346,430
S012,P0347,391
S012,P0348,351
S012,P0349,392
S012,P0350,80
S012,P0351,441
S012,P0352,401
S012,P0353,317
S012,P0354,353
S012,P0355,92
S012,P0356,443
S012,P0357,149
S012,P0358,99
S012,P0359,331
S012,P0360,500
S012,P0361,384
S012,P0362,305
S012,P0363,469
S012,P0364,168
S012,P0365,125
S012,P0366,210
S012,P0367,354
S012,P0368,500
S012,P0369,405
S012,P0370,128
S012,P0371,234
S012,P0372,225
S012,P0373,418
S012,P0374,329
S012,P0375,253
S012,P0376,207
S012,P0377,345
S012,P0378,212
S012,P0379,440
S012,P0380,282
S012,P0381,424
S012,P0382,398
S012,P0383,454
S012,P0384,287
S012,P0385,211
S012,P0386,355
S012,P0387,452
S012,P0388,299
S012,P0389,496
S012,P0390,98
S012,P0391,424
S012,P0392,261
S012,P0393,313
S012,P0394,94
S012,P0395,342
S012,P0396,237
S012,P0397,352
S012,P0398,130
S012,P0399,438
S012,P0400,128
S012,P0401,311
S012,P0402,57
S012,P0403,222
S012,P0404,106
S012,P0405,320
S012,P0406,491
S012,P0407,171
S012,P0408,486
S012,P0409,388
S012,P0410,317
S012,P0411,178
S012,P0412,98
S012,P0413,108
S012,P0414,278
S012,P0415,168
S012,P0416,63
S012,P0417,338
S012,P0418,302
S012,P0419,455
S012,P0420,170
S012,P0421,129
S012,P0422,486
S012,P0423,334
S012,P0424,500
S012,P0425,265
S012,P0426,484
S012,P0427,422
S012,P0428,242
S012,P0429,177
S012,P0430,116
S012,P0431,458
S012,P0432,318
S012,P0433,274
S012,P0434,474
S012,P0435,454
S012,P0436,65
S012,P0437,209
S012,P0438,277
S012,P0439,434
S012,P0440,57
S012,P0441,430
S012,P0442,99
S012,P0443,234
S012,P0444,361
S012,P0445,371
S012,P0446,297
S012,P0447,347
S012,P0448,284
S012,P0449,481
S012,P0450,469
S012,P0451,196
S012,P0452,128
S012,P0453,479
S012,P0454,259
S012,P0455,158
S012,P0456,321
S012,P0457,297
S012,P0458,239
S012,P0459,142
S012,P0460,353
S012,P0461,400
S012,P0462,172
S012,P0463,431
S012,P0464,230
S012,P0465,438
S012,P0466,316
S012,P0467,340
S012,P0468,479
S012,P0469,433
S012,P0470,159
S012,P0471,464
S012,P0472,273
S012,P0473,289
S012,P0474,83
S012,P0475,404
S012,P0476,58
S012,P0477,285
S012,P0478,394
S012,P0479,243
S012,P0480,282
S012,P0481,194
S012,P0482,131
S012,P0483,449
S012,P0484,333
S012,P0485,338
S012,P0486,328
S012,P0487,381
S012,P0488,186
S012,P0489,50
S012,P0490,197
S012,P0491,266
S012,P0492,356
S012,P0493,496
S012,P0494,145
S012,P0495,382
S012,P0496,54
S012,P0497,159
S012,P0498,199
S012,P0499,450
S012,P0500,396
S013,P0001,128
S013,P0002,379
S013,P0003,173
S013,P0004,149
S013,P0005,491
S013,P0006,191
S013,P0007,468
S013,P0008,369
S013,P0009,443
S013,P0010,431
S013,P0011,411
S013,P0012,208
S013,P0013,333
S013,P0014,127
S013,P0015,341
S013,P0016,265
S013,P0017,131
S013,P0018,441
S013,P0019,228
S013,P0020,149
S013,P0021,327
S013,P0022,414
S013,P0023,279
S013,P0024,302
S013,P0025,484
S013,P0026,382
S013,P0027,265
S013,P0028,438
S013,P0029,349
S013,P0030,278
S013,P0031,454
S013,P0032,379
S013,P0033,174
S013,P0034,293
S013,P0035,325
S013,P0036,82
S013,P0037,225
S013,P0038,411
S013,P0039,299
S013,P0040,165
S013,P0041,77
S013,P0042,91
S013,P0043,437
S013,P0044,75
S013,P0045,409
S013,P0046,271
S013,P0047,473
S013,P0048,346
S013,P0049,437
S013,P0050,495
S013,P0051,313
S013,P0052,127
S013,P0053,129
S013,P0054,68
S013,P0055,385
S013,P0056,83
S013,P0057,184
S013,P0058,94
S013,P0059,101
S013,P0060,440
S013,P0061,462
S013,P0062,173
S013,P0063,58
S013,P0064,354
S013,P0065,370
S013,P0066,75
S013,P0067,215
S013,P0068,144
S013,P0069,89
S013,P0070,73
S013,P0071,372
S013,P0072,271
S013,P0073,80
S013,P0074,264
S013,P0075,479
S013,P0076,318
S013,P0077,296
S013,P0078,261
S013,P0079,65
S013,P0080,330
S013,P0081,145
S013,P0082,371
S013,P0083,330
S013,P0084,97
S013,P0085,287
S013,P0086,98
S013,P0087,179
S013,P0088,418
S013,P0089,203
S013,P0090,472
S013,P0091,259
S013,P0092,235
S013,P0093,211
S013,P0094,76
S013,P0095,308
S013,P0096,492
S013,P0097,355
S013,P0098,359
S013,P0099,156
S013,P0100,465
S013,P0101,146
S013,P0102,475
S013,P0103,205
S013,P0104,127
S013,P0105,490
S013,P0106,365
S013,P0107,478
S013,P0108,297
S013,P0109,355
S013,P0110,356
S013,P0111,217
S013,P0112,266
S013,P0113,300
S013,P0114,82
S013,P0115,433
S013,P0116,260
S013,P0117,368
S013,P0118,122
S013,P0119,226
S013,P0120,365
S013,P0121,464
S013,P0122,81
S013,P0123,189
S013,P0124,109
S013,P0125,325
S013,P0126,378
S013,P0127,96
S013,P0128,60
S013,P0129,154
S013,P0130,451
S013,P0131,243
S013,P0132,456
S013,P0133,409
S013,P0134,459
S013,P0135,394
S013,P0136,275
S013,P0137,366
S013,P0138,464
S013,P0139,413
S013,P0140,385
S013,P0141,109
S013,P0142,290
S013,P0143,342
S013,P0144,320
S013,P0145,191
S013,P0146,132
S013,P0147,465
S013,P0148,122
S013,P0149,408
S013,P0150,410
S013,P0151,121
S013,P0152,216
S013,P0153,426
S013,P0154,293
S013,P0155,410
S013,P0156,119
S013,P0157,260
S013,P0158,372
S013,P0159,447
S013,P0160,156
S013,P0161,330
S013,P0162,462
S013,P0163,469
S013,P0164,107
S013,P0165,323
S013,P0166,62
S013,P0167,339
S013,P0168,266
S013,P0169,282
S013,P0170,383
S013,P0171,219
S013,P0172,493
S013,P0173,159
S013,P0174,485
S013,P0175,370
S013,P0176,440
S013,P0177,205
S013,P0178,149
S013,P0179,341
S013,P0180,194
S013,P0181,362
S013,P0182,93
S013,P0183,278
S013,P0184,289
S013,P0185,237
S013,P0186,273
S013,P0187,75
S013,P0188,286
S013,P0189,346
S013,P0190,171
S013,P0191,242
S013,P0192,109
S013,P0193,223
S013,P0194,360
S013,P0195,166
S013,P0196,250
S013,P0197,192
S013,P0198,366
S013,P0199,70
S013,P0200,65
S013,P0201,394
S013,P0202,356
S013,P0203,133
S013,P0204,482
S013,P0205,233
S013,P0206,308
S013,P0207,79
S013,P0208,102
S013,P0209,303
S013,P0210,485
S013,P0211,390
